fileName;pathToFile;logging;exceptionExhaustive;exceptionBaseHeuristic;exceptionIncrementalHeuristic;exceptionAdvancedHeuristic;totalAmountSolutionsExhaustive;totalAmountSolutionsBaseHeuristic;totalAmountSolutionsIncrementalHeuristic;totalAmountSolutionsAdvancedHeuristic;amountCheapestSolutionsExhaustive;amountCheapestSolutionsBaseHeuristic;amountSolutionsIncrementalHeuristic;amountCheapestSolutionsAdvancedHeuristic;costCheapestSolutionExhaustive;costCheapestSolutionBaseHeuristic;costCheapestSolutionIncrementalHeuristic;costCheapestSolutionAdvancedHeuristic;exhaustiveCombsGenInSec;exhaustiveCalcMeasureInSec;exhaustiveExecutionTimeInSec;baseHeuristicCombsGenInSec;baseHeuristicCalcMeasureInSec;baseHeuristicExecutionTimeInSec;incrementalHeuristicCombsGenInSec;incrementalHeuristicCalcMeasureInSec;incrementalHeuristicExecutionTimeInSec;advancedHeuristicCombsGenInSec;advancedHeuristicCalcMeasureInSec;advancedHeuristicExecutionTimeInSec;amountReaders;amountWriters;amountDataObjects;averageAmountDataObjectsPerDecision;amountReadersPerDataObject;amountWritersPerDataObject;amountExclusiveGateways;amountParallelGateways;amountTasks;amountElements;amountSumAddActors;averageAmountAddActors;privateSphereSize;averageSphereSum;pathsThroughProcess;amountMandConst;amountExclConst
randomProcessModel788_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel788_annotated1.bpmn;null;null;null;null;null;4500;1;1;1;3;1;1;1;14.875;19.125;17;14.875;0.008018279;2.447482374;2.455500653;0.00655748;0.004159635;0.010717115;0.011338334;0.00455599;0.015894324;0.023338255;0.007254751;0.030593006;14;5;3;3;4.666666667;1.666666667;4;0;49;59;17;4.25;7;2.333333333;5;0;0
randomProcessModel508_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel508_annotated1.bpmn;null;null;null;null;null;10;1;1;1;2;1;1;1;12.25;12.25;12.25;12.25;5.70E-04;0.002184394;0.002754555;0.00188902;5.99E-04;0.0024883;0.003671791;0.001031315;0.004703106;0.009532482;8.94E-04;0.010426385;12;23;6;3;2;3.833333333;4;0;43;53;6;1.5;7;1.666666667;8;1;7
randomProcessModel14_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel14_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;0;0;0;0;1.39E-04;4.75E-04;6.14E-04;3.54E-04;3.25E-04;6.80E-04;3.65E-04;2.97E-04;6.63E-04;4.80E-04;3.40E-04;8.20E-04;5;3;3;3;1.666666667;1;1;0;19;23;1;1;2;2.333333333;2;0;0
randomProcessModel719_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel719_annotated1.bpmn;null;null;null;null;null;2;1;1;1;2;1;1;1;2;2;2;2;7.50E-04;0.003742368;0.004492509;0.004298614;0.002203808;0.006502422;0.003852294;0.003799314;0.007651608;0.013082736;0.002186979;0.015269715;19;19;6;4.75;3.166666667;3.166666667;4;1;68;78;7;1.75;3;2.166666667;5;0;0
randomProcessModel907_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel907_annotated1.bpmn;null;null;null;null;null;720;1;1;1;240;1;1;1;40;41.5;41.5;41.5;0.002205559;0.739277647;0.741483206;0.002968732;0.00256343;0.005532162;0.003755955;0.002214685;0.00597064;0.003518013;0.001308068;0.004826081;7;7;5;1.75;1.4;1.4;4;2;78;88;17;4.25;7;2;9;0;2
randomProcessModel173_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel173_annotated1.bpmn;null;null;null;null;null;3;1;1;1;3;1;1;1;0;0;0;0;6.91E-05;4.90E-05;1.18E-04;1.41E-04;6.15E-05;2.03E-04;2.15E-04;8.18E-05;2.97E-04;7.76E-04;4.27E-05;8.19E-04;5;2;1;1;5;2;2;2;10;16;7;3.5;6;1;3;0;2
randomProcessModel497_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel497_annotated1.bpmn;null;null;null;null;null;3;1;1;1;3;1;1;1;34;34;34;34;3.41E-04;5.27E-04;8.68E-04;0.001421215;3.93E-04;0.00181469;0.001444499;3.99E-04;0.001843622;9.64E-04;2.43E-04;0.001207087;7;7;7;1.75;1;1;4;2;28;38;10;2.5;4;2.142857143;6;0;1
randomProcessModel660_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel660_annotated1.bpmn;null;null;null;null;null;9;1;1;1;1;1;1;1;0;0;0;0;8.24E-05;8.58E-05;1.68E-04;1.35E-04;1.34E-04;2.69E-04;2.36E-04;1.12E-04;3.48E-04;2.94E-04;6.66E-05;3.60E-04;46;23;2;2;23;11.5;1;0;77;81;8;8;10;1;2;0;0
randomProcessModel679_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel679_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;4;4;4;4;1.62E-04;2.36E-04;3.99E-04;4.03E-04;1.89E-04;5.92E-04;0.001391498;7.20E-04;0.002111185;7.16E-04;1.82E-04;8.98E-04;6;6;4;3;1.5;1.5;2;2;59;65;4;2;3;1.25;3;0;0
randomProcessModel70_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel70_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;0;0;0;0;2.05E-04;9.66E-04;0.001170463;5.97E-04;7.44E-04;0.001340431;0.00308594;9.85E-04;0.004070538;0.002968252;5.33E-04;0.003500981;16;16;2;2;8;8;4;1;30;40;6;1.5;3;1.5;5;2;1
randomProcessModel104_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel104_annotated1.bpmn;null;null;null;null;null;2;1;1;1;1;1;1;1;0;0;0;0;1.62E-04;1.02E-04;2.64E-04;2.76E-04;6.96E-05;3.46E-04;2.80E-04;1.11E-04;3.91E-04;4.14E-04;8.08E-05;4.94E-04;7;7;7;7;1;1;1;1;10;14;1;1;3;1.285714286;2;0;0
randomProcessModel12_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel12_annotated1.bpmn;null;null;null;null;null;4;1;1;1;4;1;1;1;9;9;9;9;9.87E-05;1.19E-04;2.18E-04;3.14E-04;1.18E-04;4.32E-04;3.17E-04;9.37E-05;4.10E-04;2.69E-04;8.74E-05;3.57E-04;8;8;8;8;1;1;1;0;14;18;1;1;8;1.125;2;0;3
randomProcessModel698_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel698_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;0;0;0;0;5.88E-05;3.57E-05;9.45E-05;1.35E-04;5.88E-05;1.94E-04;1.06E-04;2.90E-05;1.35E-04;1.17E-04;3.35E-05;1.51E-04;15;15;1;1;15;15;1;0;51;55;1;1;2;1;2;0;0
randomProcessModel991_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel991_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;19;19;19;19;7.67E-05;4.45E-05;1.21E-04;1.51E-04;4.33E-05;1.95E-04;1.78E-04;7.43E-05;2.53E-04;3.07E-04;4.34E-05;3.50E-04;12;7;7;6;1.714285714;1;2;0;41;47;11;5.5;7;0.571428571;3;3;1
randomProcessModel32_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel32_annotated1.bpmn;null;null;null;null;null;235200;1;1;1;1800;1;1;1;27;27;27;27;0.083250072;62.38438247;62.46763254;0.003059338;9.73E-04;0.00403204;0.002048204;7.35E-04;0.002783473;0.004186732;6.83E-04;0.004870091;18;37;6;4.5;3;6.166666667;4;1;65;75;13;3.25;9;1.5;5;0;2
randomProcessModel805_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel805_annotated1.bpmn;null;null;null;null;null;4;1;1;1;4;1;1;1;0;0;0;0;1.39E-04;4.11E-05;1.80E-04;1.14E-04;4.56E-05;1.59E-04;1.37E-04;2.88E-05;1.66E-04;2.58E-04;4.34E-05;3.01E-04;10;10;2;2;5;5;2;2;36;42;2;1;3;0.5;4;0;0
randomProcessModel410_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel410_annotated1.bpmn;null;null;null;null;null;4;1;1;1;4;1;1;1;4;4;4;4;1.09E-04;6.86E-05;1.77E-04;2.72E-04;7.39E-05;3.46E-04;3.17E-04;5.65E-05;3.74E-04;4.63E-04;3.30E-05;4.96E-04;14;7;4;3.5;3.5;1.75;4;1;27;37;6;1.5;3;0.75;12;0;0
randomProcessModel849_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel849_annotated1.bpmn;null;null;null;null;null;5;1;1;1;3;1;1;1;13;16;16;16;1.56E-04;5.60E-05;2.12E-04;4.80E-04;5.48E-05;5.35E-04;3.92E-04;3.69E-05;4.29E-04;0.001103639;4.50E-05;0.001148676;11;4;4;4;2.75;1;2;2;21;27;8;4;8;0.75;3;2;5
randomProcessModel30_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel30_annotated1.bpmn;null;null;null;null;null;4;1;1;1;2;1;1;1;11.25;12;12;12;1.16E-04;3.41E-04;4.57E-04;9.34E-04;2.96E-04;0.001229922;7.29E-04;2.33E-04;9.62E-04;0.00140442;2.63E-04;0.001667476;8;4;4;2.666666667;2;1;3;1;17;25;9;3;5;1.75;4;0;0
randomProcessModel772_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel772_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;47.5;47.5;47.5;47.5;2.39E-04;1.61E-04;4.00E-04;3.57E-04;1.13E-04;4.71E-04;6.96E-04;1.78E-04;8.74E-04;4.75E-04;1.11E-04;5.85E-04;8;9;8;4;1;1.125;2;2;32;38;10;5;8;1.125;3;0;4
randomProcessModel7_annotated789.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel7_annotated789.bpmn;null;null;null;null;null;3;1;1;1;1;1;1;1;15;15;15;15;1.24E-04;1.99E-04;3.23E-04;3.09E-04;7.49E-05;3.83E-04;3.79E-04;6.94E-05;4.48E-04;5.31E-04;7.45E-05;6.06E-04;7;7;7;3.5;1;1;2;2;12;18;4;2;4;1.571428571;3;0;0
randomProcessModel320_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel320_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;18;18;18;18;1.03E-04;9.65E-05;1.99E-04;2.02E-04;6.77E-05;2.70E-04;3.81E-04;1.01E-04;4.82E-04;3.60E-04;7.25E-05;4.32E-04;7;8;7;7;1;1.142857143;1;0;15;19;2;2;7;1.285714286;2;1;4
randomProcessModel796_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel796_annotated1.bpmn;null;null;null;null;null;4;1;1;1;1;1;1;1;8;8;8;8;3.80E-04;3.86E-04;7.66E-04;0.001082687;2.24E-04;0.001306482;0.00132269;1.67E-04;0.00148938;0.00147879;2.40E-04;0.001718707;6;6;6;1.5;1;1;4;2;49;59;6;1.5;3;1.666666667;9;0;0
randomProcessModel160_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel160_annotated1.bpmn;null;null;null;null;null;36;1;1;1;5;1;1;1;15;15;15;15;7.45E-04;0.005659069;0.006404552;0.002657147;4.31E-04;0.003088554;0.003776992;5.97E-04;0.004373676;0.005238853;4.30E-04;0.005668642;15;8;8;3.75;1.875;1;4;0;55;65;6;1.5;4;1.875;5;0;2
randomProcessModel915_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel915_annotated1.bpmn;null;null;null;null;null;63504;1;1;1;9408;1;1;1;39.5;39.5;39.5;39.5;0.009211434;2.735684987;2.744896421;5.56E-04;8.94E-05;6.46E-04;5.73E-04;1.04E-04;6.76E-04;6.79E-04;1.42E-04;8.20E-04;6;6;6;2;1;1;3;2;21;29;16;5.333333333;10;1.833333333;4;1;0
randomProcessModel393_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel393_annotated1.bpmn;null;null;null;null;null;100;1;1;1;6;1;1;1;2.5;2.5;2.5;2.5;1.85E-04;0.020548241;0.020733374;6.91E-04;5.09E-04;0.001199893;4.64E-04;3.72E-04;8.36E-04;0.002098889;8.34E-04;0.002933328;8;3;1;1;8;3;3;0;30;38;8;2.666666667;6;3;5;0;1
randomProcessModel768_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel768_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;5;5;5;5;1.36E-04;9.54E-05;2.31E-04;0.001130437;2.11E-04;0.001341917;6.27E-04;8.40E-05;7.11E-04;7.00E-04;8.68E-05;7.87E-04;7;7;7;1.75;1;1;4;1;11;21;4;1;2;1.571428571;5;0;0
randomProcessModel883_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel883_annotated1.bpmn;null;null;null;null;null;8;1;1;1;6;1;1;1;0;0;0;0;5.35E-05;4.49E-05;9.84E-05;8.32E-05;2.40E-05;1.07E-04;1.42E-04;3.80E-05;1.80E-04;2.91E-04;4.00E-05;3.31E-04;6;6;1;1;6;6;1;1;58;62;1;1;9;1;2;0;0
randomProcessModel558_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel558_annotated1.bpmn;null;null;null;null;null;500;1;1;1;48;1;1;1;2.5;2.5;2.5;2.5;5.54E-04;0.006129973;0.006683522;4.51E-04;4.07E-05;4.91E-04;4.61E-04;3.08E-05;4.91E-04;7.29E-04;3.12E-05;7.60E-04;7;21;1;1;7;21;3;1;74;82;10;3.333333333;6;2;4;0;0
randomProcessModel262_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel262_annotated1.bpmn;null;null;null;null;null;3920;1;1;1;4;1;1;1;3;3;3;3;7.20E-04;0.016738975;0.017459362;6.82E-04;7.47E-05;7.57E-04;3.58E-04;4.09E-05;3.98E-04;7.90E-04;5.41E-05;8.45E-04;13;13;2;2;6.5;6.5;2;2;46;52;7;3.5;9;1.5;4;0;0
randomProcessModel5_annotated559.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel5_annotated559.bpmn;null;null;null;null;null;2;1;1;1;2;1;1;1;19.5;19.5;19.5;19.5;5.76E-04;6.41E-04;0.001217379;7.05E-04;1.68E-04;8.73E-04;7.32E-04;1.64E-04;8.96E-04;8.46E-04;1.63E-04;0.001008618;7;7;7;1.75;1;1;4;2;33;43;7;1.75;3;2.142857143;5;0;0
randomProcessModel817_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel817_annotated1.bpmn;null;null;null;null;null;21;1;1;1;15;1;1;1;0;0;0;0;6.23E-05;5.20E-05;1.14E-04;9.94E-05;2.43E-05;1.24E-04;2.03E-04;4.08E-05;2.44E-04;1.22E-04;2.32E-05;1.45E-04;26;4;4;4;6.5;1;1;0;45;49;2;2;8;0.25;2;0;0
randomProcessModel810_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel810_annotated1.bpmn;null;null;null;null;null;8;1;1;1;2;1;1;1;1;1;1;1;1.32E-04;7.55E-05;2.07E-04;3.77E-04;6.77E-05;4.45E-04;2.39E-04;3.89E-05;2.77E-04;2.63E-04;3.99E-05;3.02E-04;14;29;4;4;3.5;7.25;1;0;49;53;1;1;9;1.25;2;0;0
randomProcessModel324_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel324_annotated1.bpmn;null;null;null;null;null;72;1;1;1;15;1;1;1;24;24;24;24;5.46E-04;0.006316119;0.006862471;0.001851628;2.41E-04;0.002092435;0.001330047;2.11E-04;0.001541278;0.004017053;2.11E-04;0.004227774;14;8;8;3.5;1.75;1;4;1;52;62;11;2.75;5;1.5;5;0;1
randomProcessModel570_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel570_annotated1.bpmn;null;null;null;null;null;10;1;1;1;6;1;1;1;7;7;7;7;1.60E-04;0.001554602;0.001714293;4.61E-04;3.84E-04;8.45E-04;5.32E-04;3.35E-04;8.66E-04;8.63E-04;3.89E-04;0.001252004;6;6;2;2;3;3;2;1;60;66;5;2.5;6;2;3;0;2
randomProcessModel728_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel728_annotated1.bpmn;null;null;null;null;null;90;1;1;1;90;1;1;1;2;2;2;2;3.87E-04;5.64E-04;9.51E-04;7.39E-04;3.47E-05;7.73E-04;7.57E-04;3.78E-05;7.95E-04;0.0037471;4.88E-05;0.003795871;20;20;3;3;6.666666667;6.666666667;3;0;68;76;15;5;7;1;6;0;0
randomProcessModel759_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel759_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;12;12;12;12;3.70E-04;1.61E-04;5.31E-04;3.85E-04;1.62E-04;5.48E-04;3.52E-04;1.46E-04;4.98E-04;5.59E-04;9.79E-05;6.57E-04;8;31;8;8;1;3.875;1;2;52;56;1;1;7;1.75;2;1;0
randomProcessModel591_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel591_annotated1.bpmn;null;null;null;null;null;108;1;1;1;24;1;1;1;35;35;35;35;0.001181776;0.134097233;0.135279009;0.009998762;0.001940057;0.011938819;0.006364164;0.001907964;0.008272128;0.018988393;0.001936922;0.020925315;41;21;8;8;5.125;2.625;4;1;73;83;19;4.75;7;1.625;6;1;2
randomProcessModel770_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel770_annotated1.bpmn;null;null;null;null;null;27;1;1;1;2;1;1;1;5;5;5;5;1.53E-04;0.001107405;0.001260767;4.61E-04;1.65E-04;6.26E-04;7.31E-04;2.09E-04;9.40E-04;5.02E-04;1.35E-04;6.36E-04;5;5;5;1.666666667;1;1;3;0;18;26;4;1.333333333;4;2.2;5;0;0
randomProcessModel775_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel775_annotated1.bpmn;null;null;null;null;null;4536;1;1;1;210;1;1;1;2;2;2;2;0.001151589;0.016773192;0.017924781;2.02E-04;4.33E-05;2.45E-04;3.15E-04;3.75E-05;3.52E-04;3.21E-04;3.45E-05;3.56E-04;16;3;2;2;8;1.5;2;2;29;35;11;5.5;10;0.5;3;0;0
randomProcessModel92_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel92_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;14.5;14.5;14.5;14.5;0.003107462;0.004839245;0.007946707;0.009017053;0.001983787;0.01100084;0.005675541;0.001899714;0.007575255;0.026725834;0.003012236;0.02973807;23;8;8;7.666666667;2.875;1;3;2;79;87;4;1.333333333;3;2.375;4;0;1
randomProcessModel82_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel82_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;121;121;121;121;1.77E-04;2.09E-04;3.87E-04;4.17E-04;1.67E-04;5.84E-04;3.60E-04;1.56E-04;5.16E-04;4.24E-04;1.75E-04;5.99E-04;8;16;8;8;1;2;1;2;28;32;9;9;10;1.75;2;0;0
randomProcessModel763_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel763_annotated1.bpmn;null;null;null;null;null;24696;1;1;1;12600;1;1;1;14;14;14;14;0.003087927;2.235026646;2.238114573;6.44E-04;1.95E-04;8.39E-04;5.70E-04;1.94E-04;7.63E-04;9.98E-04;2.58E-04;0.001255758;4;4;4;1.333333333;1;1;3;1;44;52;15;5;9;1;6;0;2
randomProcessModel745_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel745_annotated1.bpmn;null;null;null;null;null;2;1;1;1;1;1;1;1;2.5;2.5;2.5;2.5;1.19E-04;8.40E-05;2.03E-04;2.46E-04;5.41E-05;3.00E-04;6.36E-04;1.07E-04;7.44E-04;3.06E-04;5.27E-05;3.59E-04;4;13;4;2;1;3.25;2;1;23;29;3;1.5;3;1.5;3;0;0
randomProcessModel433_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel433_annotated1.bpmn;null;null;null;null;null;27;1;1;1;6;1;1;1;7.25;7.25;7.25;7.25;7.90E-04;0.002194095;0.002984187;0.001802516;3.85E-04;0.002187952;0.001830862;3.10E-04;0.002140916;0.002370961;3.52E-04;0.002722654;7;44;7;2.333333333;1;6.285714286;3;1;76;84;4;1.333333333;4;1.714285714;4;0;0
randomProcessModel749_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel749_annotated1.bpmn;null;null;null;null;null;1;1;1;1;1;1;1;1;6;6;6;6;3.47E-04;2.72E-04;6.19E-04;3.12E-04;7.69E-05;3.89E-04;2.82E-04;6.77E-05;3.50E-04;4.10E-04;7.80E-05;4.88E-04;7;6;6;1.75;1.166666667;1;4;0;26;36;4;1;2;1.166666667;5;0;0
randomProcessModel57_annotated571.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel57_annotated571.bpmn;null;null;null;null;null;28;1;1;1;7;1;1;1;1;1;1;1;1.15E-04;7.32E-05;1.88E-04;2.04E-04;2.56E-05;2.29E-04;1.56E-04;4.07E-05;1.97E-04;3.28E-04;2.87E-05;3.57E-04;7;7;2;2;3.5;3.5;2;0;74;80;5;2.5;10;0.5;3;1;6
randomProcessModel821_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel821_annotated1.bpmn;null;null;null;null;null;5;1;1;1;2;1;1;1;10;10;10;10;1.99E-04;8.58E-05;2.85E-04;4.62E-04;4.85E-05;5.10E-04;6.91E-04;6.17E-05;7.53E-04;8.34E-04;4.91E-05;8.83E-04;8;8;3;3;2.666666667;2.666666667;2;2;29;35;9;4.5;6;1.333333333;3;0;0
randomProcessModel423_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel423_annotated1.bpmn;null;null;null;null;null;6;1;1;1;1;1;1;1;2;2.5;2.5;2.5;1.47E-04;2.92E-04;4.40E-04;4.33E-04;3.50E-04;7.83E-04;4.43E-04;1.59E-04;6.02E-04;6.47E-04;1.35E-04;7.82E-04;4;13;2;2;2;6.5;2;1;45;51;2;1;10;1.5;3;0;8
randomProcessModel638_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel638_annotated1.bpmn;null;null;null;null;null;2;1;1;1;1;1;1;1;2.5;2.5;2.5;2.5;1.74E-04;2.73E-04;4.47E-04;4.81E-04;1.97E-04;6.78E-04;5.75E-04;1.97E-04;7.72E-04;0.002932664;4.13E-04;0.003345718;35;6;5;5;7;1.2;2;2;61;67;3;1.5;3;1.2;3;0;0
randomProcessModel520_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel520_annotated1.bpmn;null;null;null;null;null;10;1;1;1;6;1;1;1;28;28;28;28;4.06E-04;0.001768639;0.002175065;0.00109413;2.86E-04;0.001380173;8.58E-04;2.57E-04;0.001115071;9.34E-04;4.73E-04;0.001407975;20;7;7;7;2.857142857;1;1;2;67;71;3;3;8;2;2;0;2
randomProcessModel881_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel881_annotated1.bpmn;null;null;null;null;null;42000;1;1;1;18;1;1;1;7.5;7.5;7.5;7.5;0.007802551;0.711324742;0.719127293;0.002728241;6.58E-05;0.002794065;0.001588448;4.43E-05;0.001632774;0.002593972;4.40E-05;0.002637967;7;43;2;1.75;3.5;21.5;4;1;75;85;16;4;9;2;5;4;0
randomProcessModel781_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel781_annotated1.bpmn;null;null;null;null;null;6;1;1;1;2;1;1;1;3;3;3;3;3.81E-04;5.60E-04;9.41E-04;0.001421294;1.83E-04;0.001604343;0.001479665;1.64E-04;0.001643764;0.002634726;1.62E-04;0.002796768;47;47;7;7;6.714285714;6.714285714;2;0;80;86;3;1.5;4;1.285714286;3;0;1
randomProcessModel797_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test6-RealWorldProcesses/AnnotatedModels/randomProcessModel797_annotated1.bpmn;null;null;null;null;null;90;1;1;1;30;1;1;1;20;20;20;20;1.94E-04;0.00218885;0.002382558;3.74E-04;7.50E-05;4.49E-04;6.53E-04;8.63E-05;7.39E-04;9.20E-04;7.29E-05;9.93E-04;8;10;8;2;1;1.25;4;1;20;30;14;3.5;7;1.625;5;0;5
