fileName;pathToFile;logging;exceptionExhaustive;exceptionBaseHeuristic;exceptionIncrementalHeuristic;exceptionAdvancedHeuristic;totalAmountSolutionsExhaustive;totalAmountSolutionsBaseHeuristic;totalAmountSolutionsIncrementalHeuristic;totalAmountSolutionsAdvancedHeuristic;amountCheapestSolutionsExhaustive;amountCheapestSolutionsBaseHeuristic;amountSolutionsIncrementalHeuristic;amountCheapestSolutionsAdvancedHeuristic;costCheapestSolutionExhaustive;costCheapestSolutionBaseHeuristic;costCheapestSolutionIncrementalHeuristic;costCheapestSolutionAdvancedHeuristic;exhaustiveCombsGenInSec;exhaustiveCalcMeasureInSec;exhaustiveExecutionTimeInSec;baseHeuristicCombsGenInSec;baseHeuristicCalcMeasureInSec;baseHeuristicExecutionTimeInSec;incrementalHeuristicCombsGenInSec;incrementalHeuristicCalcMeasureInSec;incrementalHeuristicExecutionTimeInSec;advancedHeuristicCombsGenInSec;advancedHeuristicCalcMeasureInSec;advancedHeuristicExecutionTimeInSec;amountReaders;amountWriters;amountDataObjects;averageAmountDataObjectsPerDecision;amountReadersPerDataObject;amountWritersPerDataObject;amountExclusiveGateways;amountParallelGateways;amountTasks;amountElements;amountSumAddActors;averageAmountAddActors;privateSphereSize;averageSphereSum;pathsThroughProcess;amountMandConst;amountExclConst
randomProcessModel273_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-6/annotated/randomProcessModel273_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;23.0;23.0;23.0;null;null;null;0.002603764;4.7834E-5;0.002651598;0.002805679;3.677E-5;0.002842449;0.002574055;3.3128E-5;0.002607183;9.0;9.0;6;1.0;1.5;1.5;6;0;30;44;18;3.0;6;2.0;64;0;0
randomProcessModel280_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-6/annotated/randomProcessModel280_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;24.0;24.0;24.0;null;null;null;0.002533347;2.9735E-5;0.002563082;0.002706175;3.6531E-5;0.002742706;0.002989699;3.5182E-5;0.003024881;9.0;9.0;6;1.0;1.5;1.5;6;0;30;44;18;3.0;6;2.0;64;0;0
randomProcessModel276_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-6/annotated/randomProcessModel276_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;21.0;21.0;21.0;null;null;null;0.002794323;3.4807E-5;0.00282913;0.002557074;4.7236E-5;0.00260431;0.002468984;2.9815E-5;0.002498799;9.0;9.0;6;1.0;1.5;1.5;6;0;30;44;18;3.0;6;2.0;64;0;0
randomProcessModel287_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel287_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;24.0;24.0;24.0;null;null;null;0.007155231;5.8107E-5;0.007213338;0.010156638;4.1472E-5;0.01019811;0.005298865;3.509E-5;0.005333955;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel283_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel283_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;24.5;24.5;24.5;null;null;null;0.008652076;5.293E-5;0.008705006;0.006903514;7.5016E-5;0.00697853;0.006723081;3.6331E-5;0.006759412;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel281_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel281_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;27.0;27.0;27.0;null;null;null;0.005346172;3.4079E-5;0.005380251;0.006267181;3.8817E-5;0.006305998;0.005607739;3.4051E-5;0.00564179;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel289_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel289_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;24.0;24.0;24.0;null;null;null;0.00432976;3.7734E-5;0.004367494;0.005173547;4.4661E-5;0.005218208;0.004136796;3.6255E-5;0.004173051;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel285_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel285_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;30.0;30.0;30.0;null;null;null;0.005906329;3.6442E-5;0.005942771;0.008489928;4.1076E-5;0.008531004;0.008024926;5.1503E-5;0.008076429;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel290_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel290_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;24.0;24.0;24.0;null;null;null;0.006007574;4.837E-5;0.006055944;0.006381698;5.2799E-5;0.006434497;0.009970151;1.00942E-4;0.010071093;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel282_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel282_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;23.5;23.5;23.5;null;null;null;0.006261287;5.2777E-5;0.006314064;0.006427316;5.2654E-5;0.00647997;0.007057044;5.4259E-5;0.007111303;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel288_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel288_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;28.0;28.0;28.0;null;null;null;0.006142702;5.2085E-5;0.006194787;0.006656447;5.04E-5;0.006706847;0.00611476;4.6156E-5;0.006160916;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel284_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel284_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;29.0;29.0;29.0;null;null;null;0.010328824;5.0699E-5;0.010379523;0.005216903;3.7764E-5;0.005254667;0.006198057;4.3072E-5;0.006241129;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel286_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-7/annotated/randomProcessModel286_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;26.0;26.0;26.0;null;null;null;0.007220997;4.3302E-5;0.007264299;0.00697328;4.2399E-5;0.007015679;0.00858422;6.0237E-5;0.008644457;10.0;10.0;7;1.0;1.4285714285714286;1.4285714285714286;7;0;34;50;21;3.0;6;2.0;128;0;0
randomProcessModel297_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel297_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;29.5;29.5;29.5;null;null;null;0.022442103;8.6013E-5;0.022528116;0.016457267;4.64E-5;0.016503667;0.016765708;6.0357E-5;0.016826065;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel300_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel300_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;32.5;32.5;32.5;null;null;null;0.016577789;4.5281E-5;0.01662307;0.022184801;5.1173E-5;0.022235974;0.017683159;4.4754E-5;0.017727913;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel295_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel295_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;29.0;29.0;29.0;null;null;null;0.015446933;4.2095E-5;0.015489028;0.015476674;6.571E-5;0.015542384;0.020785554;4.1043E-5;0.020826597;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel298_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel298_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;28.5;28.5;28.5;null;null;null;0.020521477;4.4149E-5;0.020565626;0.013993756;4.8398E-5;0.014042154;0.014414;4.318E-5;0.01445718;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel292_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel292_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;29.0;29.0;29.0;null;null;null;0.010958519;4.0978E-5;0.010999497;0.01338627;4.71E-5;0.01343337;0.016623819;4.1753E-5;0.016665572;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel299_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel299_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;29.0;29.0;29.0;null;null;null;0.016101466;4.2861E-5;0.016144327;0.016630215;5.0169E-5;0.016680384;0.021134524;4.2784E-5;0.021177308;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel296_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel296_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;31.0;31.0;31.0;null;null;null;0.012613582;4.354E-5;0.012657122;0.011478231;4.4441E-5;0.011522672;0.012147407;4.1445E-5;0.012188852;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel294_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel294_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;26.0;26.0;26.0;null;null;null;0.016543867;4.2935E-5;0.016586802;0.016071432;4.4543E-5;0.016115975;0.017242237;4.7063E-5;0.0172893;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel291_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel291_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;34.0;34.0;34.0;null;null;null;0.013022757;4.1124E-5;0.013063881;0.013306299;4.2101E-5;0.0133484;0.015708698;4.1601E-5;0.015750299;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel293_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-8/annotated/randomProcessModel293_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;32.0;32.0;32.0;null;null;null;0.013465289;3.9847E-5;0.013505136;0.014201593;4.5716E-5;0.014247309;0.01364382;3.8231E-5;0.013682051;11.0;11.0;8;1.0;1.375;1.375;8;0;38;56;24;3.0;6;2.0;256;0;0
randomProcessModel308_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel308_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;27.0;27.0;27.0;null;null;null;0.03391159;5.0654E-5;0.033962244;0.032420724;5.6031E-5;0.032476755;0.033599583;4.7959E-5;0.033647542;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel303_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel303_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;34.0;34.0;34.0;null;null;null;0.027099094;4.7829E-5;0.027146923;0.034994096;6.369E-5;0.035057786;0.035980762;5.5963E-5;0.036036725;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel305_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel305_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;36.0;36.0;36.0;null;null;null;0.02801861;4.7277E-5;0.028065887;0.027743209;4.9638E-5;0.027792847;0.029660742;4.6947E-5;0.029707689;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel302_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel302_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;38.5;38.5;38.5;null;null;null;0.043938436;5.4104E-5;0.04399254;0.036265057;5.6805E-5;0.036321862;0.038547002;4.8471E-5;0.038595473;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel301_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel301_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;37.0;37.0;37.0;null;null;null;0.036238811;4.9703E-5;0.036288514;0.034717783;5.1636E-5;0.034769419;0.035785154;5.0312E-5;0.035835466;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel310_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel310_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;33.0;33.0;33.0;null;null;null;0.027611569;5.1159E-5;0.027662728;0.025836474;5.832E-5;0.025894794;0.026718934;5.9504E-5;0.026778438;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel309_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel309_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;30.0;30.0;30.0;null;null;null;0.040272833;4.9395E-5;0.040322228;0.04018245;5.2848E-5;0.040235298;0.042283712;5.1766E-5;0.042335478;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel304_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel304_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;33.0;33.0;33.0;null;null;null;0.021170693;4.6074E-5;0.021216767;0.021243324;5.0405E-5;0.021293729;0.022284736;4.5073E-5;0.022329809;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel306_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel306_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;37.0;37.0;37.0;null;null;null;0.030584771;5.887E-5;0.030643641;0.030553758;5.6144E-5;0.030609902;0.028663936;4.7854E-5;0.02871179;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel307_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-9/annotated/randomProcessModel307_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;34.0;34.0;34.0;null;null;null;0.030281535;4.9467E-5;0.030331002;0.026486771;5.2256E-5;0.026539027;0.025777269;4.5298E-5;0.025822567;13.0;13.0;9;1.0;1.4444444444444444;1.4444444444444444;9;0;42;62;27;3.0;6;2.0;512;0;0
randomProcessModel320_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel320_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;38.0;38.0;38.0;null;null;null;0.059934028;5.416E-5;0.059988188;0.067533039;1.39342E-4;0.067672381;0.071884179;6.0436E-5;0.071944615;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel318_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel318_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;36.0;36.0;36.0;null;null;null;0.065164561;5.7238E-5;0.065221799;0.069958412;7.8758E-5;0.07003717;0.065895681;5.6364E-5;0.065952045;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel315_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel315_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;31.0;31.0;31.0;null;null;null;0.079381272;6.1508E-5;0.07944278;0.07250166;6.941E-5;0.07257107;0.099605121;7.0953E-5;0.099676074;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel311_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel311_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;34.0;34.0;34.0;null;null;null;0.066727118;5.4648E-5;0.066781766;0.065411886;6.3081E-5;0.065474967;0.073448501;6.5048E-5;0.073513549;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel312_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel312_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;42.0;42.0;42.0;null;null;null;0.05527039;5.9306E-5;0.055329696;0.055313894;6.64E-5;0.055380294;0.059248192;5.4085E-5;0.059302277;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel316_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel316_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;38.0;38.0;38.0;null;null;null;0.088133578;6.0267E-5;0.088193845;0.089178477;6.2765E-5;0.089241242;0.090217004;5.4486E-5;0.09027149;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel317_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel317_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;39.0;39.0;39.0;null;null;null;0.059564956;5.4294E-5;0.05961925;0.058293067;6.2198E-5;0.058355265;0.065763599;6.0811E-5;0.06582441;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel319_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel319_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;37.0;37.0;37.0;null;null;null;0.062942776;5.8845E-5;0.063001621;0.057493309;6.3204E-5;0.057556513;0.057889617;7.2951E-5;0.057962568;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel314_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel314_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;37.0;37.0;37.0;null;null;null;0.055310025;5.6328E-5;0.055366353;0.050272174;6.2467E-5;0.050334641;0.050942088;5.6658E-5;0.050998746;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel313_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-10/annotated/randomProcessModel313_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;41.0;41.0;41.0;null;null;null;0.077257591;6.2119E-5;0.07731971;0.073197141;6.5636E-5;0.073262777;0.078484273;5.5845E-5;0.078540118;14.0;14.0;10;1.0;1.4;1.4;10;0;46;68;30;3.0;6;2.0;1024;0;0
randomProcessModel324_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-11/annotated/randomProcessModel324_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;38.0;38.0;38.0;null;null;null;0.118029379;7.1764E-5;0.118101143;0.123902859;7.6287E-5;0.123979146;0.127948685;6.7587E-5;0.128016272;15.0;15.0;11;1.0;1.3636363636363635;1.3636363636363635;11;0;50;74;33;3.0;6;2.0;2048;0;0
randomProcessModel330_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-11/annotated/randomProcessModel330_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;39.5;39.5;39.5;null;null;null;0.147940462;6.4461E-5;0.148004923;0.154084141;8.121E-5;0.154165351;0.14684611;6.8776E-5;0.146914886;15.0;15.0;11;1.0;1.3636363636363635;1.3636363636363635;11;0;50;74;33;3.0;6;2.0;2048;0;0
randomProcessModel327_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-11/annotated/randomProcessModel327_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;39.0;39.0;39.0;null;null;null;0.176893441;6.8615E-5;0.176962056;0.182649894;8.2374E-5;0.182732268;0.172381277;1.23034E-4;0.172504311;15.0;15.0;11;1.0;1.3636363636363635;1.3636363636363635;11;0;50;74;33;3.0;6;2.0;2048;0;0
randomProcessModel326_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-11/annotated/randomProcessModel326_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;40.0;40.0;40.0;null;null;null;0.108508467;6.7571E-5;0.108576038;0.108926127;7.72E-5;0.109003327;0.117116049;6.6523E-5;0.117182572;15.0;15.0;11;1.0;1.3636363636363635;1.3636363636363635;11;0;50;74;33;3.0;6;2.0;2048;0;0
randomProcessModel323_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-11/annotated/randomProcessModel323_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;41.0;41.0;41.0;null;null;null;0.165233927;6.7181E-5;0.165301108;0.170847773;8.0871E-5;0.170928644;0.156554586;6.8023E-5;0.156622609;15.0;15.0;11;1.0;1.3636363636363635;1.3636363636363635;11;0;50;74;33;3.0;6;2.0;2048;0;0
randomProcessModel329_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-11/annotated/randomProcessModel329_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;43.0;43.0;43.0;null;null;null;0.141502765;7.5992E-5;0.141578757;0.123274321;8.2987E-5;0.123357308;0.125956164;6.9506E-5;0.12602567;15.0;15.0;11;1.0;1.3636363636363635;1.3636363636363635;11;0;50;74;33;3.0;6;2.0;2048;0;0
randomProcessModel328_annotated1.bpmn;/home/necmic/Onedrive/Desktop/EvaluationSetup/Test1_1-BoundaryTest1_Weak-Dynamic/BoundaryTest_decision-11/annotated/randomProcessModel328_annotated1.bpmn;null;null;null;null;null;;1;1;1;null;1;1;1;null;37.0;37.0;37.0;null;null;null;0.183866901;6.177E-5;0.183928671;0.19068485;8.0201E-5;0.190765051;0.170134956;6.7715E-5;0.170202671;15.0;15.0;11;1.0;1.3636363636363635;1.3636363636363635;11;0;50;74;33;3.0;6;2.0;2048;0;0
